time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,6.44242259597,-0.904406051052,21.1371094928,6.24528632034,5.96196521034,0.0,5.86142316118,-0.730853769106,4.94422830411,0.0115236403494,-0.0336741555614,0.0,451.5136623530265,450.56888633938536,449.25284765257936,451.28849283264896
3.4800000000000026,6.79841880657,-0.948836279686,21.431106976,6.24608980259,5.96004102097,0.0,6.00508559917,-0.750111590821,4.85588883842,0.0168870193325,-0.0290406697578,0.0,423.127162469527,423.5255371623592,423.39012933195676,423.8513370983294
3.5400000000000027,7.16408709395,-0.99452814197,21.7230079723,6.24755293765,5.95834646573,0.0,6.18362091953,-0.772828126723,4.87374291438,0.0362552164074,-0.0266926105291,0.0,458.36788361727156,458.5543033317156,458.1700704728486,459.70777044365826
3.6000000000000028,7.53980117086,-1.04148704699,22.0140706984,6.24964168896,5.95659076753,0.0,6.34004033855,-0.792303694471,4.82832446396,0.0317593397126,-0.0349696719338,0.0,438.8504807971177,438.1624520520008,438.9778564120167,438.6050604215159
3.660000000000003,7.92575689842,-1.08966880867,22.3050031801,6.25165162531,5.95445826202,0.0,6.52489461724,-0.813561432794,4.86886813589,0.0367683817977,-0.0367109443676,0.0,467.4519785655481,467.31575244919554,466.236718979222,466.62838321216657
3.720000000000003,8.32127313889,-1.13895033091,22.5939278692,6.25389857984,5.95240035481,0.0,6.65896491699,-0.829014677615,4.76227655383,0.0387770160144,-0.029865014015,0.0,418.4978499097829,419.0928989330164,418.70543184876453,418.88094571788497
3.780000000000003,8.72593199675,-1.18922192456,22.8797364507,6.25679703772,5.95123951591,0.0,6.82939250129,-0.846472551507,4.76439163205,0.0626245558544,-0.00392213210588,0.0,454.4257255029284,456.501033000404,453.6136431476344,455.5264090242886
3.840000000000003,9.13991715207,-1.2404238597,23.163200651,6.26026153395,5.95109464674,0.0,6.96988901295,-0.860001051273,4.68469248731,0.0455512839076,0.000442276643607,0.0,426.78699549104965,427.1594910953582,429.75443328119593,428.30680957782596
3.900000000000003,9.56294047986,-1.29243320808,23.44384071,6.26298656174,5.95131152513,0.0,7.13050195564,-0.873418042833,4.66988917067,0.0451475469783,0.00930516212428,0.0,448.8766283815104,449.5954027769939,449.49203923531667,449.4604826658429
3.960000000000003,9.99597446799,-1.34522817172,23.7249032388,6.26569875708,5.95265479603,0.0,7.30339895009,-0.886168531362,4.69857647188,0.0453144073082,0.0404620192816,0.0,461.23012232110847,463.68489068220237,464.83653146925104,464.8506927209544
4.020000000000002,10.4395771163,-1.39875448325,24.008573559,6.2684646593,5.95492028205,0.0,7.48259273541,-0.897780543206,4.75672668194,0.0476214627836,0.031713885531,0.0,474.4368297165019,473.7650985208986,472.78221669996617,472.9610867622775
4.080000000000001,10.8922751056,-1.45286097544,24.2912302533,6.27133680948,5.95651642015,0.0,7.60698196987,-0.905572332551,4.66564909257,0.0483598751039,0.0136665566505,0.0,427.02456002349817,425.4820115870916,423.74941482297163,423.8144165259636
4.14,11.3526523182,-1.50740402952,24.5693560248,6.27436337899,5.95839712394,0.0,7.73851936957,-0.912307687268,4.60550282423,0.0543120760285,0.0534853758063,0.0,433.98919609425604,437.31981750468344,433.33639838809603,433.83826558789417
4.199999999999998,11.8219418544,-1.56233144292,24.8472680805,6.2778902894,5.96306410084,0.0,7.9035447614,-0.918288759498,4.65803751783,0.0664834344405,0.104593254609,0.0,469.05298870795474,473.0099977900512,469.92209404458816,470.8670255551433
4.259999999999997,12.3008737964,-1.61754827547,25.1281451971,6.28184741977,5.96994569199,0.0,8.05971374534,-0.921906595112,4.70454325138,0.0648684406559,0.12964709461,0.0,469.1931290301518,471.14528916650335,467.94361543460315,467.8208335265914
4.319999999999996,12.7887813783,-1.6729083249,25.4113460402,0.0026417498136,5.97856365874,0.0,8.20263060053,-0.923074301817,4.7357004589,0.0690947469682,0.162554596259,0.0,462.5153051335935,465.11797177395533,464.07474978106353,464.4095082156338
4.379999999999995,13.2840786837,-1.72827475406,25.6935177554,0.00709896526766,5.98847219536,0.0,8.3062268363,-0.922142099989,4.67089186005,0.083044429597,0.169865513417,0.0,432.1403608711935,432.7831511819611,430.72491762224405,431.90779926565966
4.439999999999993,13.7849979927,-1.78352321252,25.9707244607,0.011631775298,5.99868022813,0.0,8.39013063031,-0.919121451683,4.57042259525,0.0530811412474,0.170664532464,0.0,417.33588736573785,417.43544476549346,419.013505059051,416.40435921422034
4.499999999999992,14.2923601671,-1.83846032282,26.247639478,0.0146925600497,6.00872210333,0.0,8.52038938726,-0.911804207434,4.66011487128,0.0465197296838,0.15978914647,0.0,478.04414291577046,477.2391168605026,477.32321319459703,476.8235624786304
4.559999999999991,14.8057212033,-1.89298010819,26.5245469657,0.0172786390523,6.01834769903,0.0,8.59072279355,-0.905308552548,4.57112694404,0.0351985977831,0.161670323639,0.0,419.2180940840758,419.40770717520235,419.5286972272276,418.54541159181076
4.6199999999999894,15.3237722899,-1.94702687799,26.798760204,0.0191799552021,6.02871941006,0.0,8.67642714045,-0.89606525021,4.56984915026,0.0235366978381,0.188996321138,0.0,446.18384408490033,448.4375133269553,446.0304585385305,445.07714121093653
4.679999999999988,15.8471921421,-2.00044897594,27.0748833348,0.0206772995155,6.03966298813,0.0,8.76938947453,-0.884524222801,4.63449909908,0.0276523305776,0.164007948662,0.0,468.05073124152,466.1314038469293,465.09973088363176,465.42209682214803
4.739999999999987,16.3752757727,-2.05320013534,27.3524129507,0.0221180812813,6.04978351017,0.0,8.83227479778,-0.873700904858,4.61710550242,0.0155058880781,0.176663631467,0.0,439.8218045907981,440.8963359064118,439.225055497066,438.21636911202256
4.799999999999986,16.9057162728,-2.10538803791,27.6240000373,0.0233779748281,6.06031890707,0.0,8.84838700808,-0.865792156781,4.43729101525,0.0301860829672,0.173354594578,0.0,381.2802835486335,380.99922212006754,380.0673277259593,381.4722273018071
4.859999999999984,17.4386605649,-2.15689983862,27.8925571676,0.02490095718,6.0706147152,0.0,8.9150446566,-0.851095981934,4.51473870314,0.0134418913924,0.167832358021,0.0,465.9052243535742,465.4999546426598,465.21346265262775,463.90033014001017
4.919999999999983,17.9744777413,-2.2076015307,28.1618041649,0.0258868111805,6.08051313527,0.0,8.94456099769,-0.838865725473,4.4609367972,0.02182323977,0.158546201457,0.0,422.15177851545576,421.37705996658275,422.7443096849778,423.46599577773935
4.979999999999982,18.5114605549,-2.25760045379,28.4259531834,0.0268757708295,6.09105350012,0.0,8.95406248732,-0.82765065908,4.34510747694,0.00278009621317,0.197344407674,0.0,396.94718416311036,400.5245863695995,400.2141950958918,398.4766691332618
5.0399999999999805,19.0504229715,-2.30668602409,28.6916182699,0.0275838385537,6.1035263225,0.0,9.00960371009,-0.808482779419,4.51016727257,0.0255302679488,0.223305689471,0.0,486.0125799235364,487.9924451282948,486.58799717064005,488.2883327738101
